Posting Date;Work Center;Machine;Group;Shift;Prod Order;Confirm Qty;Scrab Qty;Confirm KG;Act Confirm KG;Scrab KG;Scrab Description;Stop Time;Break Time Description;Start.Date;Start.Time;Finis.Time;Finis.Date
2024-09-01;C_FL101;1.0;A;2.0;621100662427.0;0;0;0.0;0.0;0.0;;19;SETTING TIME;2024-08-31;16:00:00;16:19:00;2024-08-31
2024-09-01;C_FL101;1.0;A;2.0;621100662427.0;0;0;0.0;0.0;0.0;;19;SLOTTER UNIT TROUBLE MEKANIK;2024-08-31;17:00:00;17:19:00;2024-08-31
2024-09-01;C_FL101;1.0;A;2.0;621100662427.0;0;0;0.0;0.0;0.0;;19;ADJUST TINTA;2024-08-31;18:00:00;18:19:00;2024-08-31
2024-09-01;C_FL101;1.0;A;2.0;621100662427.0;16000;10;4192.0;4189.38;2.62;SLOTER LARI;420;;2024-08-31;16:00:00;23:00:00;2024-08-31
2024-09-01;C_FL101;1.0;A;2.0;621100662427.0;0;0;0.0;0.0;0.0;;5;BUANG SAMPAH;2024-08-31;22:55:00;23:00:00;2024-08-31
2024-09-01;C_FL101;1.0;A;2.0;621100663151.0;0;0;0.0;0.0;0.0;;20;SETTING TIME;2024-08-31;15:00:00;15:20:00;2024-08-31
2024-09-01;C_FL101;1.0;A;2.0;621100663151.0;1020;20;582.42;571.0;11.42;PRINTING BOTAK;60;;2024-08-31;15:00:00;16:00:00;2024-08-31
2024-09-01;C_FL101;1.0;A;2.0;621100663151.0;0;0;0.0;0.0;0.0;;10;LAP KLISE (Plate);2024-08-31;15:40:00;15:50:00;2024-08-31
2024-09-01;C_FL101;1.0;A;1.0;621100661105.0;0;0;0.0;0.0;0.0;;480;;2024-09-01;07:00:00;15:00:00;2024-09-01
2024-09-01;C_FL101;1.0;A;1.0;621100661105.0;0;0;0.0;0.0;0.0;;480;TIDAK ADA SHIFT;2024-09-01;07:00:00;15:00:00;2024-09-01
2024-09-01;C_FL101;;A;;;17020;30;4774.42;4760.38;14.04;;1532;;;;;
2024-09-01;C_FL101;1.0;B;3.0;621100656798.0;0;0;0.0;0.0;0.0;;20;SETTING TIME;2024-09-02;05:49:00;06:09:00;2024-09-02
2024-09-01;C_FL101;1.0;B;3.0;621100656798.0;1220;20;2011.78;1978.8;32.98;PRINT BLOBOR;71;;2024-09-02;05:49:00;07:00:00;2024-09-02
2024-09-01;C_FL101;1.0;B;3.0;621100656798.0;0;0;0.0;0.0;0.0;;5;BUANG SAMPAH;2024-09-02;06:55:00;07:00:00;2024-09-02
2024-09-01;C_FL101;1.0;B;3.0;621100659010.0;0;0;0.0;0.0;0.0;;20;SETTING TIME;2024-09-02;01:30:00;01:50:00;2024-09-02
2024-09-01;C_FL101;1.0;B;3.0;621100659010.0;2720;20;1074.4;1066.5;7.9;PRINT BLOBOR;259;;2024-09-02;01:30:00;05:49:00;2024-09-02
2024-09-01;C_FL101;1.0;B;3.0;621100663660.0;0;0;0.0;0.0;0.0;;19;SETTING TIME;2024-09-01;23:00:00;23:19:00;2024-09-01
2024-09-01;C_FL101;1.0;B;3.0;621100632549.0;0;0;0.0;0.0;0.0;;24;SETTING TIME;2024-09-02;00:30:00;00:54:00;2024-09-02
2024-09-01;C_FL101;1.0;B;3.0;621100632549.0;2020;20;414.1;410.0;4.1;SLOTER LARI;60;;2024-09-02;00:30:00;01:30:00;2024-09-02
2024-09-01;C_FL101;1.0;B;3.0;621100663660.0;0;0;0.0;0.0;0.0;;15;LAP KLISE (Plate);2024-09-02;00:00:00;00:15:00;2024-09-02
2024-09-01;C_FL101;1.0;B;3.0;621100663660.0;8830;30;2940.39;2930.4;9.99;SLOTER LARI;90;;2024-09-01;23:00:00;00:30:00;2024-09-02
2024-09-01;C_FL101;;B;;;14790;90;6440.67;6385.7;54.97;;583;;;;;
2024-09-01;C_FL101;1.0;C;3.0;621100662427.0;0;0;0.0;0.0;0.0;;10;SHEET NYANGKUT/ MACET;2024-08-31;23:40:00;23:50:00;2024-08-31
2024-09-01;C_FL101;1.0;C;3.0;621100662427.0;0;0;0.0;0.0;0.0;;9;REPAIR RINGAN BY OPERATOR;2024-08-31;23:20:00;23:29:00;2024-08-31
2024-09-01;C_FL101;1.0;C;3.0;621100662427.0;0;0;0.0;0.0;0.0;;19;SETTING TIME;2024-08-31;23:00:00;23:19:00;2024-08-31
2024-09-01;C_FL101;1.0;C;2.0;621100656798.0;0;0;0.0;0.0;0.0;;480;TIDAK ADA SHIFT;2024-09-01;15:00:00;23:00:00;2024-09-01
2024-09-01;C_FL101;1.0;C;2.0;621100656798.0;0;0;0.0;0.0;0.0;;480;;2024-09-01;15:00:00;23:00:00;2024-09-01
2024-09-01;C_FL101;1.0;C;3.0;621100662427.0;3520;20;922.24;917.0;5.24;PRINTING BOTAK;60;;2024-08-31;23:00:00;00:00:00;2024-09-01
2024-09-01;C_FL101;1.0;C;3.0;621100656841.0;0;0;0.0;0.0;0.0;;19;SETTING TIME;2024-09-01;00:00:00;00:19:00;2024-09-01
2024-09-01;C_FL101;1.0;C;3.0;621100656841.0;2000;20;1188.0;1176.12;11.88;PRINT BLOBOR;140;;2024-09-01;00:00:00;02:20:00;2024-09-01
2024-09-01;C_FL101;1.0;C;3.0;621100663660.0;0;0;0.0;0.0;0.0;;20;SETTING TIME;2024-09-01;02:20:00;02:40:00;2024-09-01
2024-09-01;C_FL101;1.0;C;3.0;621100663660.0;0;0;0.0;0.0;0.0;;15;OUTSIDE FACTOR>OTHERS;2024-09-01;03:00:00;03:15:00;2024-09-01
2024-09-01;C_FL101;1.0;C;3.0;621100663660.0;4720;20;1571.76;1565.1;6.66;PRINTING BOTAK;280;;2024-09-01;02:20:00;07:00:00;2024-09-01
2024-09-01;C_FL101;1.0;C;3.0;621100663660.0;0;0;0.0;0.0;0.0;;5;BUANG SAMPAH;2024-09-01;06:55:00;07:00:00;2024-09-01
2024-09-01;C_FL101;;C;;;10240;60;3682.0;3658.22;23.78;;1537;;;;;
2024-09-01;C_FL101;;;;;42050;180;14897.09;14804.3;92.79;;3652;;;;;
2024-09-02;C_FL101;1.0;A;1.0;621100657112.0;0;0;0.0;0.0;0.0;;20;SETTING TIME;2024-09-02;07:00:00;07:20:00;2024-09-02
2024-09-02;C_FL101;1.0;A;1.0;621100657112.0;1660;10;1869.16;1857.9;11.26;SLOTER LARI;75;;2024-09-02;07:00:00;08:15:00;2024-09-02
2024-09-02;C_FL101;1.0;A;1.0;621100657112.0;0;0;0.0;0.0;0.0;;10;TUNGGU TINTA;2024-09-02;08:00:00;08:10:00;2024-09-02
2024-09-02;C_FL101;1.0;A;1.0;621100659457.0;0;0;0.0;0.0;0.0;;20;SETTING TIME;2024-09-02;08:15:00;08:35:00;2024-09-02
2024-09-02;C_FL101;1.0;A;1.0;621100659457.0;550;20;728.75;702.25;26.5;PRINT BLOBOR;95;;2024-09-02;08:15:00;09:50:00;2024-09-02
2024-09-02;C_FL101;1.0;A;1.0;621100659739.0;0;0;0.0;0.0;0.0;;20;SETTING TIME;2024-09-02;09:50:00;10:10:00;2024-09-02
2024-09-02;C_FL101;1.0;A;1.0;621100659739.0;1520;20;1714.56;1692.0;22.56;PRINT BLOBOR;190;;2024-09-02;09:50:00;13:00:00;2024-09-02
2024-09-02;C_FL101;1.0;A;1.0;621100661713.0;0;0;0.0;0.0;0.0;;20;SETTING TIME;2024-09-02;14:00:00;14:20:00;2024-09-02
2024-09-02;C_FL101;1.0;A;1.0;621100661713.0;4020;20;5302.38;5276.0;26.38;PRINTING BOTAK;60;;2024-09-02;14:00:00;15:00:00;2024-09-02
2024-09-02;C_FL101;1.0;A;1.0;621100661713.0;0;0;0.0;0.0;0.0;;5;BUANG SAMPAH;2024-09-02;14:55:00;15:00:00;2024-09-02
2024-09-02;C_FL101;1.0;A;1.0;621100663380.0;0;0;0.0;0.0;0.0;;20;SETTING TIME;2024-09-02;13:00:00;13:20:00;2024-09-02
2024-09-02;C_FL101;1.0;A;1.0;621100663380.0;510;10;445.74;437.0;8.74;PRINT BLOBOR;60;;2024-09-02;13:00:00;14:00:00;2024-09-02
2024-09-02;C_FL101;1.0;A;1.0;621100663380.0;0;0;0.0;0.0;0.0;;10;FEEDER UNIT TROUBLE ELEKTRIK;2024-09-02;13:40:00;13:50:00;2024-09-02
2024-09-02;C_FL101;;A;;;8260;80;10060.59;9965.15;95.44;;605;;;;;
2024-09-02;C_FL101;1.0;B;3.0;621100657625.0;0;0;0.0;0.0;0.0;;18;SETTING TIME;2024-09-03;00:32:00;00:50:00;2024-09-03
2024-09-02;C_FL101;1.0;B;3.0;621100657625.0;1380;10;3599.04;3572.96;26.08;SLOTER LARI;98;;2024-09-03;00:32:00;02:10:00;2024-09-03
2024-09-02;C_FL101;1.0;B;3.0;621100660130.0;0;0;0.0;0.0;0.0;;24;SETTING TIME;2024-09-03;05:00:00;05:24:00;2024-09-03
2024-09-02;C_FL101;1.0;B;3.0;621100660130.0;7660;10;2772.92;2769.3;3.62;SLOTER LARI;120;;2024-09-03;05:00:00;07:00:00;2024-09-03
2024-09-02;C_FL101;1.0;B;3.0;621100663932.0;0;0;0.0;0.0;0.0;;5;BUANG SAMPAH;2024-09-03;06:55:00;07:00:00;2024-09-03
2024-09-02;C_FL101;1.0;B;3.0;621100663932.0;0;0;0.0;0.0;0.0;;20;SETTING TIME;2024-09-03;03:10:00;03:30:00;2024-09-03
